episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end
1181,-30.830059989699084,1,0,1,-30.830059989699084,0.04953625663766238
1182,-30.81856518127943,1,0,1,-30.81856518127943,0.04953625663766238
1183,-38.25729228442893,205,0,1,-0.18662093797282403,0.04953625663766238
1184,-30.830204527944158,1,0,1,-30.830204527944158,0.04953625663766238
1185,-30.840539368832644,1,0,1,-30.840539368832644,0.04953625663766238
1186,-18.41523782234524,179,0,1,-0.1028784235885209,0.04953625663766238
1187,-30.861903395859397,1,0,1,-30.861903395859397,0.04953625663766238
1188,-30.81923581158734,1,0,1,-30.81923581158734,0.04953625663766238
1189,-17.651122409508808,172,0,1,-0.10262280470644657,0.04953625663766238
1190,-30.816570259847705,1,0,1,-30.816570259847705,0.04953625663766238
1191,-30.804058513117727,1,0,1,-30.804058513117727,0.04953625663766238
1192,-21.486684126043656,133,0,1,-0.16155401598529065,0.04953625663766238
1193,-30.857561440921046,1,0,1,-30.857561440921046,0.04953625663766238
1194,-30.91011942530705,1,0,1,-30.91011942530705,0.04953625663766238
1195,-33.0190020574278,219,0,1,-0.1507716988923644,0.04953625663766238
1196,-30.86125691307405,1,0,1,-30.86125691307405,0.04953625663766238
1197,-30.834031135911918,1,0,1,-30.834031135911918,0.04953625663766238
1198,-12.684551285346227,70,0,1,-0.1812078755049461,0.04953625663766238
1199,-30.79332851379067,1,0,1,-30.79332851379067,0.04953625663766238
1200,-30.8963100406749,1,0,1,-30.8963100406749,0.04953625663766238
1201,-19.545974918698306,204,0,1,-0.09581360254263875,0.04953625663766238
1202,-30.94560237372881,1,0,1,-30.94560237372881,0.04953625663766238
1203,-30.827299643408296,1,0,1,-30.827299643408296,0.04953625663766238
1204,-31.285367868020977,410,0,1,-0.07630577528785604,0.04953625663766238
1205,-30.824311915257034,1,0,1,-30.824311915257034,0.04953625663766238
1206,-30.829471535812292,1,0,1,-30.829471535812292,0.04953625663766238
1207,-33.37710213322477,196,0,1,-0.17029133741441208,0.04953625663766238
1208,-30.811067821385073,1,0,1,-30.811067821385073,0.04953625663766238
1209,-30.81194097317833,1,0,1,-30.81194097317833,0.04953625663766238
1210,-49.154553483660045,307,0,1,-0.16011255206403924,0.04953625663766238
1211,-30.960039926410882,1,0,1,-30.960039926410882,0.04953625663766238
1212,-30.829358264060648,1,0,1,-30.829358264060648,0.04953625663766238
1213,-30.806168981089765,270,0,1,-0.11409692215218431,0.04953625663766238
1214,-30.862483597294037,1,0,1,-30.862483597294037,0.04953625663766238
1215,-30.81536896036845,1,0,1,-30.81536896036845,0.04953625663766238
1216,-35.147931770648945,280,0,1,-0.12552832775231768,0.04953625663766238
1217,-31.12110321536906,1,0,1,-31.12110321536906,0.04953625663766238
1218,-30.810171367539375,1,0,1,-30.810171367539375,0.04953625663766238
1219,-19.227060680692908,123,0,1,-0.15631756650969844,0.04953625663766238
1220,-30.869362502058536,1,0,1,-30.869362502058536,0.04953625663766238
1221,-30.831699651551027,1,0,1,-30.831699651551027,0.04953625663766238
1222,-43.82369619486266,351,0,1,-0.12485383531299904,0.04953625663766238
1223,-30.899686697066887,1,0,1,-30.899686697066887,0.04953625663766238
1224,-30.804445608983368,1,0,1,-30.804445608983368,0.04953625663766238
1225,-16.92156986674817,120,0,1,-0.14101308222290143,0.04953625663766238
1226,-30.857058851074473,1,0,1,-30.857058851074473,0.04953625663766238
1227,-30.810149810677466,1,0,1,-30.810149810677466,0.04953625663766238
1228,-15.932983366429532,124,0,1,-0.12849180134217364,0.04953625663766238
1229,-30.894648459118233,1,0,1,-30.894648459118233,0.04953625663766238
1230,-30.811216016280724,1,0,1,-30.811216016280724,0.04953625663766238
1231,-37.257843270609634,507,0,1,-0.07348687035623203,0.04953625663766238
1232,-31.11748337747135,1,0,1,-31.11748337747135,0.04953625663766238
1233,-30.83338947368486,1,0,1,-30.83338947368486,0.04953625663766238
1234,-19.16298638062895,134,0,1,-0.1430073610494698,0.04953625663766238
1235,-30.814958505615813,1,0,1,-30.814958505615813,0.04953625663766238
1236,-30.814796427643756,1,0,1,-30.814796427643756,0.04953625663766238
1237,-47.13228679828398,348,0,1,-0.13543760574219535,0.04953625663766238
1238,-30.81591944432133,1,0,1,-30.81591944432133,0.04953625663766238
1239,-30.8217398892637,1,0,1,-30.8217398892637,0.04953625663766238
1240,-30.829393188868018,1,0,1,-30.829393188868018,0.04953625663766238
1241,-33.96985516483719,306,0,1,-0.11101259857789932,0.04953625663766238
1242,-30.95228599994053,1,0,1,-30.95228599994053,0.04953625663766238
1243,-30.830361275200538,1,0,1,-30.830361275200538,0.04953625663766238
1244,-30.282204048801834,222,0,1,-0.1364063245441524,0.04953625663766238
1245,-30.816842163581082,1,0,1,-30.816842163581082,0.04953625663766238
1246,-30.810662746395007,1,0,1,-30.810662746395007,0.04953625663766238
1247,-48.36816087136566,413,0,1,-0.11711419097182968,0.04953625663766238
1248,-30.88720449706806,1,0,1,-30.88720449706806,0.04953625663766238
1249,-30.90464253459029,1,0,1,-30.90464253459029,0.04953625663766238
1250,-54.45248003444115,205,0,1,-0.2656218538265422,0.04953625663766238
1251,-30.82162024625203,1,0,1,-30.82162024625203,0.04953625663766238
1252,-30.829955397679537,1,0,1,-30.829955397679537,0.04953625663766238
1253,-47.53564009799676,339,0,1,-0.1402231271327338,0.04953625663766238
1254,-30.85059132370534,1,0,1,-30.85059132370534,0.04953625663766238
1255,-30.81620185515492,1,0,1,-30.81620185515492,0.04953625663766238
1256,-36.54364809896852,242,0,1,-0.1510068103263162,0.04953625663766238
1257,-30.836304063258293,1,0,1,-30.836304063258293,0.04953625663766238
1258,-30.818529751044473,1,0,1,-30.818529751044473,0.04953625663766238
1259,-16.74516980933189,159,0,1,-0.10531553339202447,0.04953625663766238
1260,-30.84099733300034,1,0,1,-30.84099733300034,0.04953625663766238
1261,-30.811523140170152,1,0,1,-30.811523140170152,0.04953625663766238
1262,-18.57234349050724,171,0,1,-0.10861019585091954,0.04953625663766238
1263,-30.889468078491213,1,0,1,-30.889468078491213,0.04953625663766238
1264,-30.865031787553804,1,0,1,-30.865031787553804,0.04953625663766238
1265,-48.11698227227332,290,0,1,-0.1659206285250804,0.04953625663766238
1266,-30.835878405709774,1,0,1,-30.835878405709774,0.04953625663766238
1267,-30.81505209444826,1,0,1,-30.81505209444826,0.04953625663766238
1268,-30.489241701475386,148,0,1,-0.2060083898748337,0.04953625663766238
1269,-30.820151705018013,1,0,1,-30.820151705018013,0.04953625663766238
1270,-30.818708842800838,1,0,1,-30.818708842800838,0.04953625663766238
1271,-28.010006356136856,180,0,1,-0.15561114642298254,0.04953625663766238
1272,-30.887730767004967,1,0,1,-30.887730767004967,0.04953625663766238
1273,-30.820228538085896,1,0,1,-30.820228538085896,0.04953625663766238
1274,-26.983209668848477,248,0,1,-0.10880326479374386,0.04953625663766238
1275,-30.82676503758659,1,0,1,-30.82676503758659,0.04953625663766238
1276,-30.829163358371442,1,0,1,-30.829163358371442,0.04953625663766238
1277,-30.83575254110313,1,0,1,-30.83575254110313,0.04953625663766238
1278,-13.15893406935098,78,0,1,-0.1687042829403972,0.04953625663766238
1279,-30.887006462632463,1,0,1,-30.887006462632463,0.04953625663766238
1280,-30.828657229136084,1,0,1,-30.828657229136084,0.04953625663766238
1281,-16.791367713873605,217,0,1,-0.07737957471831154,0.04953625663766238
1282,-30.882108203873425,1,0,1,-30.882108203873425,0.04953625663766238
1283,-30.78880530980542,1,0,1,-30.78880530980542,0.04953625663766238
1284,-30.90401909199918,1,0,1,-30.90401909199918,0.04953625663766238
1285,-17.194840160125217,89,0,1,-0.193200451237362,0.04953625663766238
1286,-30.755660939251324,1,0,1,-30.755660939251324,0.04953625663766238
1287,-30.68086834419222,1,0,1,-30.68086834419222,0.04953625663766238
1288,-19.78058445322542,139,0,1,-0.14230636297284474,0.04953625663766238
1289,-30.934617243778813,1,0,1,-30.934617243778813,0.04953625663766238
1290,-30.90346451810005,1,0,1,-30.90346451810005,0.04953625663766238
1291,-61.33997147224729,334,0,1,-0.1836526091983452,0.04953625663766238
1292,-30.86123855373337,1,0,1,-30.86123855373337,0.04953625663766238
1293,-30.80811877891188,1,0,1,-30.80811877891188,0.04953625663766238
1294,-24.614203447857932,94,0,1,-0.2618532281687014,0.04953625663766238
1295,-30.889310112230028,1,0,1,-30.889310112230028,0.04953625663766238
1296,-30.775790835967783,1,0,1,-30.775790835967783,0.04953625663766238
1297,-21.769233863880345,88,0,1,-0.24737765754409483,0.04953625663766238
1298,-30.669007179655075,1,0,1,-30.669007179655075,0.04953625663766238
1299,-31.712770718975836,2,0,1,-15.856385359487918,0.04953625663766238
1300,-76.71966183750772,346,0,1,-0.2217331266979992,0.04953625663766238
1301,-30.962980281572854,1,0,1,-30.962980281572854,0.04953625663766238
1302,-30.829994308935767,1,0,1,-30.829994308935767,0.04953625663766238
1303,-39.86315398390103,228,0,1,-0.17483839466623258,0.04953625663766238
1304,-31.239564515808688,1,0,1,-31.239564515808688,0.04953625663766238
1305,-30.811489414903924,1,0,1,-30.811489414903924,0.04953625663766238
1306,-12.544695270340249,52,0,1,-0.24124413981423556,0.04953625663766238
1307,-30.92406944756825,1,0,1,-30.92406944756825,0.04953625663766238
1308,-30.715612039075392,1,0,1,-30.715612039075392,0.04953625663766238
1309,-45.30260376106298,168,0,1,-0.269658355720613,0.04953625663766238
1310,-31.082979799425505,1,0,1,-31.082979799425505,0.04953625663766238
1311,-30.91605487282314,1,0,1,-30.91605487282314,0.04953625663766238
1312,-62.92753096524907,404,0,1,-0.1557612152605175,0.04953625663766238
1313,-30.835963434774694,1,0,1,-30.835963434774694,0.04953625663766238
1314,-30.81531383999872,1,0,1,-30.81531383999872,0.04953625663766238
1315,-37.73530123599114,175,0,1,-0.21563029277709223,0.04953625663766238
1316,-30.872001114675744,1,0,1,-30.872001114675744,0.04953625663766238
1317,-30.815152676018172,1,0,1,-30.815152676018172,0.04953625663766238
1318,-81.04069480384752,419,0,1,-0.19341454607123512,0.04953625663766238
1319,-30.91956387361642,1,0,1,-30.91956387361642,0.04953625663766238
1320,-30.811166023368077,1,0,1,-30.811166023368077,0.04953625663766238
1321,-22.24324608194656,109,0,1,-0.20406647781602347,0.04953625663766238
1322,-30.98377641442735,1,0,1,-30.98377641442735,0.04953625663766238
1323,-30.823767538696075,1,0,1,-30.823767538696075,0.04953625663766238
1324,-41.604750813617834,418,0,1,-0.09953289668329625,0.04953625663766238
1325,-30.83038294317647,1,0,1,-30.83038294317647,0.04953625663766238
1326,-30.81997743358577,1,0,1,-30.81997743358577,0.04953625663766238
1327,-29.622496035963888,101,0,1,-0.2932920399600385,0.04953625663766238
1328,-30.962349678154407,1,0,1,-30.962349678154407,0.04953625663766238
1329,-30.80284394199669,1,0,1,-30.80284394199669,0.04953625663766238
1330,-52.51715290927305,274,0,1,-0.19166844127471916,0.04953625663766238
1331,-30.81000684119581,1,0,1,-30.81000684119581,0.04953625663766238
1332,-30.5466653416717,1,0,1,-30.5466653416717,0.04953625663766238
1333,-19.9282613456679,220,0,1,-0.09058300611667226,0.04953625663766238
1334,-30.85281333377187,1,0,1,-30.85281333377187,0.04953625663766238
1335,-30.815725032557847,1,0,1,-30.815725032557847,0.04953625663766238
1336,-63.98011723816198,344,0,1,-0.18598871290163366,0.04953625663766238
1337,-30.845227445859276,1,0,1,-30.845227445859276,0.04953625663766238
1338,-30.83624566525225,1,0,1,-30.83624566525225,0.04953625663766238
1339,-66.49604855591419,182,0,1,-0.36536290415337463,0.04953625663766238
1340,-32.34023438526759,48,0,1,-0.6737548830264082,0.04953625663766238
1341,-30.901149536664597,1,0,1,-30.901149536664597,0.04953625663766238
1342,-30.81494130211392,1,0,1,-30.81494130211392,0.04953625663766238
1343,-16.384289723656632,149,0,1,-0.10996167599769552,0.04953625663766238
1344,-30.877960734243924,1,0,1,-30.877960734243924,0.04953625663766238
1345,-30.819645179970394,1,0,1,-30.819645179970394,0.04953625663766238
1346,-13.50120640698357,90,0,1,-0.15001340452203968,0.04953625663766238
1347,-30.834602709400947,1,0,1,-30.834602709400947,0.04953625663766238
1348,-30.839445302118033,1,0,1,-30.839445302118033,0.04953625663766238
1349,-48.130694155185864,230,0,1,-0.2092638876312429,0.04953625663766238
1350,-30.949681645692667,1,0,1,-30.949681645692667,0.04953625663766238
1351,-30.81260054084513,1,0,1,-30.81260054084513,0.04953625663766238
1352,-13.693410220625687,58,0,1,-0.2360932796659601,0.04953625663766238
1353,-30.996902932874033,1,0,1,-30.996902932874033,0.04953625663766238
1354,-30.835524484882516,1,0,1,-30.835524484882516,0.04953625663766238
1355,-22.02518867096586,184,0,1,-0.11970211234220576,0.04953625663766238
1356,-30.825937337242046,1,0,1,-30.825937337242046,0.04953625663766238
1357,-30.83459572200026,1,0,1,-30.83459572200026,0.04953625663766238
1358,-20.995186643760523,222,0,1,-0.09457291280973208,0.04953625663766238
1359,-30.825737460478084,1,0,1,-30.825737460478084,0.04953625663766238
1360,-30.810717675709327,1,0,1,-30.810717675709327,0.04953625663766238
1361,-74.85731015149179,391,0,1,-0.19145092110355957,0.04953625663766238
1362,-30.84908533412564,1,0,1,-30.84908533412564,0.04953625663766238
1363,-30.81755387153299,1,0,1,-30.81755387153299,0.04953625663766238
1364,-13.7472776793831,67,0,1,-0.20518324894601642,0.04953625663766238
1365,-30.927384925209047,1,0,1,-30.927384925209047,0.04953625663766238
1366,-30.917764835644842,1,0,1,-30.917764835644842,0.04953625663766238
1367,-31.17267662404702,260,0,1,-0.11989491009248854,0.04953625663766238
1368,-30.93249617094381,1,0,1,-30.93249617094381,0.04953625663766238
1369,-30.816717909227044,1,0,1,-30.816717909227044,0.04953625663766238
1370,-22.94951239273984,191,0,1,-0.12015451514523477,0.04953625663766238
1371,-30.849283455933616,1,0,1,-30.849283455933616,0.04953625663766238
1372,-30.81170982588844,1,0,1,-30.81170982588844,0.04953625663766238
1373,-204.46921102600436,563,0,1,-0.3631779947175921,0.04953625663766238
1374,-30.930583164498742,1,0,1,-30.930583164498742,0.04953625663766238
1375,-30.910023140641925,1,0,1,-30.910023140641925,0.04953625663766238
1376,-13.956935601916534,118,0,1,-0.1182791152704791,0.04953625663766238
1377,-30.809102403058354,1,0,1,-30.809102403058354,0.04953625663766238
1378,-30.82355459238719,1,0,1,-30.82355459238719,0.04953625663766238
1379,-18.930373631670676,146,0,1,-0.12966009336760737,0.04953625663766238
1380,-31.118891781552342,1,0,1,-31.118891781552342,0.04953625663766238
1381,-30.818075835296145,1,0,1,-30.818075835296145,0.04953625663766238
1382,-13.138253196245351,86,0,1,-0.15277038600285292,0.04953625663766238
1383,-30.85206952034663,1,0,1,-30.85206952034663,0.04953625663766238
1384,-30.9107945817869,1,0,1,-30.9107945817869,0.04953625663766238
1385,-37.19913728334006,341,0,1,-0.1090883791300295,0.04953625663766238
1386,-30.86439400697808,1,0,1,-30.86439400697808,0.04953625663766238
1387,-30.82913465677626,1,0,1,-30.82913465677626,0.04953625663766238
1388,-24.70507986610379,236,0,1,-0.10468254180552454,0.04953625663766238
1389,-30.84863268895175,1,0,1,-30.84863268895175,0.04953625663766238
1390,-30.81000648886258,1,0,1,-30.81000648886258,0.04953625663766238
1391,-26.89677963187435,111,0,1,-0.242313330016886,0.04953625663766238
1392,-31.02297969614144,1,0,1,-31.02297969614144,0.04953625663766238
1393,-30.80643964221047,1,0,1,-30.80643964221047,0.04953625663766238
1394,-24.461910726252057,308,0,1,-0.07942178807224694,0.04953625663766238
1395,-30.841194728859204,1,0,1,-30.841194728859204,0.04953625663766238
1396,-30.830222345272063,1,0,1,-30.830222345272063,0.04953625663766238
1397,-23.315043644978246,153,0,1,-0.1523859061763284,0.04953625663766238
1398,-30.980236340561255,1,0,1,-30.980236340561255,0.04953625663766238
1399,-30.835205677402303,1,0,1,-30.835205677402303,0.04953625663766238
1400,-43.94012453991367,400,0,1,-0.10985031134978417,0.04953625663766238
1401,-30.849012376517493,1,0,1,-30.849012376517493,0.04953625663766238
1402,-30.926813339129218,1,0,1,-30.926813339129218,0.04953625663766238
1403,-34.487792730305344,292,0,1,-0.11810887921337447,0.04953625663766238
1404,-31.185632773950545,1,0,1,-31.185632773950545,0.04953625663766238
1405,-30.807428890198068,1,0,1,-30.807428890198068,0.04953625663766238
1406,-12.53752766210923,100,0,1,-0.1253752766210923,0.04953625663766238
1407,-30.828513178901655,1,0,1,-30.828513178901655,0.04953625663766238
1408,-30.821296703079454,1,0,1,-30.821296703079454,0.04953625663766238
1409,-18.801918906165525,190,0,1,-0.09895746792718697,0.04953625663766238
1410,-30.92894240866236,1,0,1,-30.92894240866236,0.04953625663766238
1411,-30.81645827357239,1,0,1,-30.81645827357239,0.04953625663766238
1412,-11.745330955577582,77,0,1,-0.15253676565685173,0.04953625663766238
1413,-30.899891121769702,1,0,1,-30.899891121769702,0.04953625663766238
1414,-30.830664618230664,1,0,1,-30.830664618230664,0.04953625663766238
1415,-15.903164068435458,101,0,1,-0.15745706998450948,0.04953625663766238
1416,-30.876848932632615,1,0,1,-30.876848932632615,0.04953625663766238
1417,-30.8150502182118,1,0,1,-30.8150502182118,0.04953625663766238
1418,-55.95264469053353,412,0,1,-0.13580739002556683,0.04953625663766238
1419,-30.89958450462314,1,0,1,-30.89958450462314,0.04953625663766238
1420,-30.81567593841976,1,0,1,-30.81567593841976,0.04953625663766238
1421,-27.64841630958689,196,0,1,-0.14106334851830046,0.04953625663766238
1422,-30.826403303358905,1,0,1,-30.826403303358905,0.04953625663766238
1423,-30.82213363844175,1,0,1,-30.82213363844175,0.04953625663766238
1424,-13.367333741435449,70,0,1,-0.19096191059193499,0.04953625663766238
1425,-30.93402241830605,1,0,1,-30.93402241830605,0.04953625663766238
1426,-30.83853851162263,1,0,1,-30.83853851162263,0.04953625663766238
1427,-18.957271624809316,156,0,1,-0.12152097195390588,0.04953625663766238
1428,-30.84735572789122,1,0,1,-30.84735572789122,0.04953625663766238
1429,-30.914096071124515,1,0,1,-30.914096071124515,0.04953625663766238
1430,-15.658880813393578,104,0,1,-0.15056616166724596,0.04953625663766238
1431,-30.89352908562978,1,0,1,-30.89352908562978,0.04953625663766238
1432,-30.919930508921553,1,0,1,-30.919930508921553,0.04953625663766238
1433,-43.682223639190376,392,0,1,-0.11143424397752646,0.04953625663766238
1434,-30.871579479766485,1,0,1,-30.871579479766485,0.04953625663766238
1435,-30.8298597150024,1,0,1,-30.8298597150024,0.04953625663766238
1436,-12.243881739546264,65,0,1,-0.18836741137763482,0.04953625663766238
1437,-30.834332408797724,1,0,1,-30.834332408797724,0.04953625663766238
1438,-30.83000274980998,1,0,1,-30.83000274980998,0.04953625663766238
1439,-38.5794076538423,302,0,1,-0.12774638295974272,0.04953625663766238
1440,-30.85411260634561,1,0,1,-30.85411260634561,0.04953625663766238
1441,-30.84489395086631,1,0,1,-30.84489395086631,0.04953625663766238
1442,-36.51493146672941,233,0,1,-0.15671644406321633,0.04953625663766238
1443,-30.8136198138269,1,0,1,-30.8136198138269,0.04953625663766238
1444,-30.825936717396267,1,0,1,-30.825936717396267,0.04953625663766238
1445,-54.311548645343265,358,0,1,-0.15170823643950632,0.04953625663766238
1446,-30.976358726178503,1,0,1,-30.976358726178503,0.04953625663766238
1447,-30.869029185420622,1,0,1,-30.869029185420622,0.04953625663766238
1448,-30.81584934570447,1,0,1,-30.81584934570447,0.04953625663766238
1449,-37.7247950277153,279,0,1,-0.13521431909575377,0.04953625663766238
1450,-30.910267701919924,1,0,1,-30.910267701919924,0.04953625663766238
1451,-30.91626552636141,1,0,1,-30.91626552636141,0.04953625663766238
1452,-25.862381132569023,190,0,1,-0.1361177954345738,0.04953625663766238
1453,-30.933622352964996,1,0,1,-30.933622352964996,0.04953625663766238
1454,-30.84699836456262,1,0,1,-30.84699836456262,0.04953625663766238
1455,-62.72901275614169,50,0,1,-1.2545802551228338,0.04953625663766238
1456,-31.769985897004844,1,0,1,-31.769985897004844,0.04953625663766238
1457,-30.924833231446073,1,0,1,-30.924833231446073,0.04953625663766238
1458,-22.25236525177539,190,0,1,-0.11711771185144942,0.04953625663766238
1459,-30.87750104342795,1,0,1,-30.87750104342795,0.04953625663766238
1460,-30.88679655434504,1,0,1,-30.88679655434504,0.04953625663766238
1461,-38.621890099693786,328,0,1,-0.11774966493809082,0.04953625663766238
1462,-30.86421911031077,1,0,1,-30.86421911031077,0.04953625663766238
1463,-30.834734256632867,1,0,1,-30.834734256632867,0.04953625663766238
1464,-19.220112178068593,165,0,1,-0.11648552835193086,0.04953625663766238
1465,-30.902712642917344,1,0,1,-30.902712642917344,0.04953625663766238
1466,-30.91370584907116,1,0,1,-30.91370584907116,0.04953625663766238
1467,-49.77674734765459,342,0,1,-0.14554604487618303,0.04953625663766238
1468,-30.85218631298785,1,0,1,-30.85218631298785,0.04953625663766238
1469,-30.81016901911839,1,0,1,-30.81016901911839,0.04953625663766238
1470,-15.179653552610091,180,0,1,-0.08433140862561161,0.04953625663766238
1471,-31.150177901168192,1,0,1,-31.150177901168192,0.04953625663766238
1472,-30.824480680489547,1,0,1,-30.824480680489547,0.04953625663766238
1473,-30.81732508737343,1,0,1,-30.81732508737343,0.04953625663766238
1474,-18.987781166629084,131,0,1,-0.14494489440174874,0.04953625663766238
1475,-30.962236596508614,1,0,1,-30.962236596508614,0.04953625663766238
1476,-30.810179367849386,1,0,1,-30.810179367849386,0.04953625663766238
1477,-24.73376676214149,220,0,1,-0.11242621255518859,0.04953625663766238
1478,-30.858386754848855,1,0,1,-30.858386754848855,0.04953625663766238
1479,-30.81283919289288,1,0,1,-30.81283919289288,0.04953625663766238
1480,-30.803772179977692,1,0,1,-30.803772179977692,0.04953625663766238
1481,-19.921450757981816,132,0,1,-0.15092008149986225,0.04953625663766238
1482,-30.92140421230321,1,0,1,-30.92140421230321,0.04953625663766238
1483,-30.81420320155881,1,0,1,-30.81420320155881,0.04953625663766238
1484,-21.23341996661494,94,0,1,-0.2258874464533504,0.04953625663766238
1485,-30.834196989567666,1,0,1,-30.834196989567666,0.04953625663766238
1486,-30.80556556354673,1,0,1,-30.80556556354673,0.04953625663766238
1487,-30.73246956105627,217,0,1,-0.14162428369150354,0.04953625663766238
1488,-30.832894847456533,1,0,1,-30.832894847456533,0.04953625663766238
1489,-30.81583764730762,1,0,1,-30.81583764730762,0.04953625663766238
1490,-30.818139070828177,1,0,1,-30.818139070828177,0.04953625663766238
1491,-38.33481651393858,207,0,1,-0.185192350308882,0.04953625663766238
1492,-31.19098845558324,1,0,1,-31.19098845558324,0.04953625663766238
1493,-31.526512415291055,1,0,1,-31.526512415291055,0.04953625663766238
1494,-256.1512733676319,974,0,1,-0.2629889870304229,0.04953625663766238
1495,-30.949357326955333,1,0,1,-30.949357326955333,0.04953625663766238
1496,-30.788521843622636,1,0,1,-30.788521843622636,0.04953625663766238
1497,-27.554365428901054,243,0,1,-0.11339245032469569,0.04953625663766238
1498,-30.862144795092966,1,0,1,-30.862144795092966,0.04953625663766238
1499,-30.825335935242013,1,0,1,-30.825335935242013,0.04953625663766238
1500,-76.63388372573239,520,0,1,-0.14737285331871613,0.04953625663766238
1501,-30.88904792511425,1,0,1,-30.88904792511425,0.04953625663766238
1502,-30.82444080617733,1,0,1,-30.82444080617733,0.04953625663766238
1503,-37.71046594073129,93,0,1,-0.40548888108313214,0.04953625663766238
1504,-30.997066270825346,1,0,1,-30.997066270825346,0.04953625663766238
1505,-30.81504410078364,1,0,1,-30.81504410078364,0.04953625663766238
1506,-63.23842641804279,511,0,1,-0.12375425913511309,0.04953625663766238
1507,-30.869475417573184,1,0,1,-30.869475417573184,0.04953625663766238
1508,-30.825373667414908,1,0,1,-30.825373667414908,0.04953625663766238
1509,-28.228813142641307,180,0,1,-0.1568267396813406,0.04953625663766238
1510,-30.86965630986794,1,0,1,-30.86965630986794,0.04953625663766238
1511,-30.840331328770844,1,0,1,-30.840331328770844,0.04953625663766238
1512,-57.797441932183915,383,0,1,-0.150907159091864,0.04953625663766238
1513,-30.81442520576888,1,0,1,-30.81442520576888,0.04953625663766238
1514,-30.83478356350896,1,0,1,-30.83478356350896,0.04953625663766238
1515,-13.451893035523405,74,0,1,-0.18178233831788385,0.04953625663766238
1516,-30.85293903951257,1,0,1,-30.85293903951257,0.04953625663766238
1517,-30.82655093358145,1,0,1,-30.82655093358145,0.04953625663766238
1518,-32.77667556022393,272,0,1,-0.12050248367729385,0.04953625663766238
1519,-30.962135469807894,1,0,1,-30.962135469807894,0.04953625663766238
1520,-30.90911425223996,1,0,1,-30.90911425223996,0.04953625663766238
1521,-18.229259718675422,135,0,1,-0.13503155347166979,0.04953625663766238
1522,-30.84857742030261,1,0,1,-30.84857742030261,0.04953625663766238
1523,-30.827933910242848,1,0,1,-30.827933910242848,0.04953625663766238
1524,-51.49308379286867,279,0,1,-0.1845630243471995,0.04953625663766238
1525,-31.072388012605206,1,0,1,-31.072388012605206,0.04953625663766238
1526,-30.830126811669025,1,0,1,-30.830126811669025,0.04953625663766238
1527,-76.9904241666803,499,0,1,-0.15428942718773608,0.04953625663766238
1528,-30.93418507915297,1,0,1,-30.93418507915297,0.04953625663766238
1529,-30.91002917501355,1,0,1,-30.91002917501355,0.04953625663766238
1530,-20.82085181604681,185,0,1,-0.11254514495160439,0.04953625663766238
1531,-30.911862474718887,1,0,1,-30.911862474718887,0.04953625663766238
1532,-30.793524750196962,1,0,1,-30.793524750196962,0.04953625663766238
1533,-19.380314166646606,136,0,1,-0.1425023100488721,0.04953625663766238
1534,-30.88187160477651,1,0,1,-30.88187160477651,0.04953625663766238
1535,-30.832577998540323,1,0,1,-30.832577998540323,0.04953625663766238
1536,-41.484698866226836,363,0,1,-0.1142829169868508,0.04953625663766238
1537,-30.884256576359686,1,0,1,-30.884256576359686,0.04953625663766238
1538,-30.81220214102836,1,0,1,-30.81220214102836,0.04953625663766238
1539,-40.09878121015785,242,0,1,-0.1656974430171812,0.04953625663766238
1540,-30.978209987579383,1,0,1,-30.978209987579383,0.04953625663766238
1541,-30.825671161632936,1,0,1,-30.825671161632936,0.04953625663766238
1542,-30.815353053299,1,0,1,-30.815353053299,0.04953625663766238
1543,-29.861101971560615,187,0,1,-0.1596850372810728,0.04953625663766238
1544,-30.8270824255204,1,0,1,-30.8270824255204,0.04953625663766238
1545,-30.790587817009975,1,0,1,-30.790587817009975,0.04953625663766238
1546,-48.68078122462444,417,0,1,-0.1167404825530562,0.04953625663766238
1547,-30.857882119524803,1,0,1,-30.857882119524803,0.04953625663766238
1548,-30.816957174759008,1,0,1,-30.816957174759008,0.04953625663766238
1549,-27.420923083850035,175,0,1,-0.15669098905057163,0.04953625663766238
1550,-30.8617865536867,1,0,1,-30.8617865536867,0.04953625663766238
1551,-30.81726693003131,1,0,1,-30.81726693003131,0.04953625663766238
1552,-88.263533695115,539,0,1,-0.16375423691115956,0.04953625663766238
1553,-31.006578641416173,1,0,1,-31.006578641416173,0.04953625663766238
1554,-30.840691900468986,1,0,1,-30.840691900468986,0.04953625663766238
1555,-113.91574657118204,514,0,1,-0.22162596609179386,0.04953625663766238
1556,-30.871366755489152,1,0,1,-30.871366755489152,0.04953625663766238
1557,-30.906528755435833,1,0,1,-30.906528755435833,0.04953625663766238
1558,-14.959024395541281,54,0,1,-0.2770189702878015,0.04953625663766238
1559,-30.847288124045136,1,0,1,-30.847288124045136,0.04953625663766238
1560,-30.81298616079446,1,0,1,-30.81298616079446,0.04953625663766238
1561,-30.810189647600115,1,0,1,-30.810189647600115,0.04953625663766238
1562,-135.2027249905919,488,0,1,-0.2770547643249834,0.04953625663766238
1563,-30.866504454230586,1,0,1,-30.866504454230586,0.04953625663766238
1564,-30.918566307675437,1,0,1,-30.918566307675437,0.04953625663766238
